method,method_label,step,mean_return,std_return,n_seeds,sem_return,step_millions
cbplrrN,CBP,558366720,1274.7246500651042,411.4564621305551,3,237.55449917088706,558.36672
cbplrrN,CBP,558563328,1262.128662109375,334.08966192858077,3,192.88675624793717,558.563328
cbplrrN,CBP,558759936,1315.0794677734375,473.12873855794646,3,273.1610045677785,558.759936
cbplrrN,CBP,558956544,1322.2688395182292,434.58339597333963,3,250.90684065054938,558.956544
cbplrrN,CBP,559153152,1306.9044799804688,382.0633065536741,3,220.58435288624227,559.153152
cbplrrN,CBP,559349760,1352.2952270507812,435.70203587877035,3,251.55268770107605,559.34976
cbplrrN,CBP,559546368,1323.6189575195312,428.47045108590635,3,247.37753027424841,559.546368
cbplrrN,CBP,559742976,1333.198710123698,428.34421206641247,3,247.3046461423614,559.742976
cbplrrN,CBP,559939584,1314.0025024414062,359.7612717434841,3,207.70826708510265,559.939584
cbplrrN,CBP,560136192,1304.5529378255208,470.20484816502477,3,271.4728956623442,560.136192
cbplrrN,CBP,560332800,122.04621124267578,31.225579142141946,3,18.02809652331762,560.3328
cbplrrN,CBP,560529408,344.4477233886719,43.45890131718888,3,25.091008374164385,560.529408
cbplrrN,CBP,560726016,541.5680745442709,55.31903760259219,3,31.93846125116763,560.726016
cbplrrN,CBP,560922624,730.2211303710938,98.32104558264096,3,56.765682134143226,560.922624
cbplrrN,CBP,561119232,882.1634928385416,155.61712481752178,3,89.8455889039118,561.119232
cbplrrN,CBP,561315840,932.2420043945312,166.1719194639605,3,95.93940243427441,561.31584
cbplrrN,CBP,561512448,1071.7190755208333,251.68815523628803,3,145.3122241775112,561.512448
cbplrrN,CBP,561709056,1117.4153238932292,304.96661602161396,3,176.07255785392806,561.709056
cbplrrN,CBP,561905664,1173.657246907552,324.4484220723557,3,187.3203838216239,561.905664
cbplrrN,CBP,562102272,1230.9732259114583,401.02821655634625,3,231.53374878144206,562.102272
cbplrrN,CBP,562298880,1810.4705403645833,687.8141545301849,3,397.1096872704371,562.29888
cbplrrN,CBP,562495488,1140.741231282552,275.01994326093325,3,158.78283827421544,562.495488
cbplrrN,CBP,562692096,1197.8958536783855,272.85236457473576,3,157.5313861362496,562.692096
cbplrrN,CBP,562888704,1180.025126139323,259.5497885951256,3,149.85114031350625,562.888704
cbplrrN,CBP,563085312,1212.6803792317708,272.1835882975634,3,157.1452679725965,563.085312
cbplrrN,CBP,563281920,1241.0291951497395,284.6899364494389,3,164.365811444661,563.28192
cbplrrN,CBP,563478528,1171.391825358073,318.21423748946114,3,183.7210756745119,563.478528
cbplrrN,CBP,563675136,1248.66064453125,225.36115703762235,3,130.11232468055678,563.675136
cbplrrN,CBP,563871744,1273.2710978190105,319.0501979304987,3,184.20371766017684,563.871744
cbplrrN,CBP,564068352,1293.5040283203125,267.54490727565025,3,154.46712423591015,564.068352
cbplrrN,CBP,564264960,1387.001708984375,439.642608762273,3,253.82777851612767,564.26496
cbplrrN,CBP,564461568,1265.5514729817708,283.9372581052593,3,163.9312524000357,564.461568
cbplrrN,CBP,564658176,1239.6186930338542,308.0045641266722,3,177.82651801016758,564.658176
cbplrrN,CBP,564854784,1332.6950276692708,350.0878470774189,3,202.12331275016436,564.854784
cbplrrN,CBP,565051392,1295.4473063151042,354.52189464970047,3,204.68331130962073,565.051392
cbplrrN,CBP,565248000,1295.1815388997395,321.7488136012266,3,185.76176414411088,565.248
cbplrrN,CBP,565444608,1349.3258463541667,340.51300960398834,3,196.5952777574323,565.444608
cbplrrN,CBP,565641216,1286.9605102539062,309.03940382923855,3,178.42398299101234,565.641216
cbplrrN,CBP,565837824,1293.438212076823,378.11493828370766,3,218.30476140271736,565.837824
cbplrrN,CBP,566034432,1351.6964111328125,285.6144595838005,3,164.89958512515673,566.034432
cbplrrN,CBP,566231040,1302.74462890625,364.7519557668116,3,210.58963984941116,566.23104
cbplrrN,CBP,566427648,1310.837646484375,441.2269579583037,3,254.74250295094632,566.427648
cbplrrN,CBP,566624256,1323.0994466145833,378.5271338624531,3,218.54274263106484,566.624256
cbplrrN,CBP,566820864,1267.6465250651042,294.800085617338,3,170.20290878829485,566.820864
cbplrrN,CBP,567017472,1272.2654215494792,216.46643316038833,3,124.97695345566835,567.017472
cbplrrN,CBP,567214080,1329.578125,280.73557147975833,3,162.0827577649419,567.21408
cbplrrN,CBP,567410688,1368.2080485026042,310.36935576633107,3,179.19183109990198,567.410688
cbplrrN,CBP,567607296,1326.7396647135417,293.0051503524539,3,169.16660242993603,567.607296
cbplrrN,CBP,567803904,1300.9035237630208,326.88762589595717,3,188.72865880578857,567.803904
cbplrrN,CBP,568000512,1250.4203491210938,338.5435866616133,3,195.45823089150383,568.000512
cbplrrN,CBP,568197120,1298.7635091145833,306.89465364852566,3,177.18571089683326,568.19712
cbplrrN,CBP,568393728,1284.3424886067708,324.90353145237424,3,187.58314134468833,568.393728
cbplrrN,CBP,568590336,1302.3539632161458,299.70157017722244,3,173.0327822183729,568.590336
cbplrrN,CBP,568786944,1275.3079223632812,282.11933340560364,3,162.88167308532306,568.786944
cbplrrN,CBP,568983552,1298.026346842448,347.6215112758598,3,200.6993731112222,568.983552
cbplrrN,CBP,569180160,1283.5271402994792,278.6879800732364,3,160.90058031519612,569.18016
cbplrrN,CBP,569376768,1272.055440266927,339.4687056378909,3,195.99234858149015,569.376768
cbplrrN,CBP,569573376,1328.233133951823,384.90713832132224,3,222.22623992282394,569.573376
cbplrrN,CBP,569769984,1325.7410074869792,356.21965690175614,3,205.66351480286505,569.769984
cbplrrN,CBP,569966592,1325.1451212565105,352.15942566671964,3,203.3193392063446,569.966592
cbplrrN,CBP,570163200,1279.225830078125,369.38598702377413,3,213.2650990430516,570.1632
cbplrrN,CBP,570359808,1262.9099731445312,344.90981899438947,3,199.13377684255587,570.359808
cbplrrN,CBP,570556416,1296.1971638997395,314.8274942759701,3,181.7657385685267,570.556416
cbplrrN,CBP,570753024,1350.1668294270833,374.4327298458364,3,216.17883736990007,570.753024
cbplrrN,CBP,570949632,1308.2798258463542,328.9153988178159,3,189.89939404807913,570.949632
cbplrrN,CBP,571146240,1279.074727376302,276.4639106538302,3,159.61651323720554,571.14624
cbplrrN,CBP,571342848,1308.3355102539062,356.21242905844747,3,205.65934180558514,571.342848
cbplrrN,CBP,571539456,1377.1330159505208,347.25354421201735,3,200.48692722785984,571.539456
cbplrrN,CBP,571736064,1292.4319864908855,320.41653967542624,3,184.99257543441576,571.736064
cbplrrN,CBP,571932672,1332.296610514323,355.36002494656896,3,205.16720606213372,571.932672
cbplrrN,CBP,572129280,1255.9462890625,386.6019071740098,3,223.20471517613728,572.12928
cbplrrN,CBP,572325888,1350.9734700520833,327.0197273351486,3,188.80492760726608,572.325888
cbplrrN,CBP,572522496,1321.077880859375,238.21650855008716,3,137.53436533680562,572.522496
cbplrrN,CBP,572719104,1305.54052734375,354.11590132579795,3,204.4489109547764,572.719104
cbplrrN,CBP,572915712,1303.2062581380208,231.10128263574538,3,133.4263877398154,572.915712
cbplrrN,CBP,573112320,1339.6521809895833,307.4441386338328,3,177.502956201016,573.11232
cbplrrN,CBP,573308928,1272.5679931640625,194.92992741481837,3,112.5428460660596,573.308928
cbplrrN,CBP,573505536,1319.2486572265625,298.638158868294,3,172.41882141290378,573.505536
cbplrrN,CBP,573702144,1344.1634114583333,364.8361930208775,3,210.6382742507219,573.702144
cbplrrN,CBP,573898752,1336.470458984375,249.06861248805038,3,143.79983046666248,573.898752
cbplrrN,CBP,574095360,1273.46533203125,201.32460624989716,3,116.23481561287355,574.09536
cbplrrN,CBP,574291968,1292.8050130208333,234.01141175382128,3,135.10655156951307,574.291968
cbplrrN,CBP,574488576,1307.0252278645833,190.2259565000221,3,109.8270071921418,574.488576
cbplrrN,CBP,574685184,1238.3546956380208,283.36704040995147,3,163.60203706015307,574.685184
cbplrrN,CBP,574881792,1294.7230631510417,246.1389102703022,3,142.10836610260012,574.881792
cbplrrN,CBP,575078400,1272.0061848958333,167.97600579422718,3,96.9809921626952,575.0784
cbplrrN,CBP,575275008,1319.1210123697917,293.3503678214367,3,169.36591382858222,575.275008
cbplrrN,CBP,575471616,1310.8229573567708,292.4463510753029,3,168.84397951684994,575.471616
cbplrrN,CBP,575668224,1337.9833577473958,347.3770820019192,3,200.55825180411475,575.668224
cbplrrN,CBP,575864832,1262.6089680989583,268.8829463302673,3,155.23964144427953,575.864832
cbplrrN,CBP,576061440,1274.817626953125,231.89823732671718,3,133.8865097451799,576.06144
cbplrrN,CBP,576258048,1309.7572835286458,310.00682552278715,3,178.98252416620252,576.258048
cbplrrN,CBP,576454656,1325.953877766927,310.9513341557567,3,179.5278364796994,576.454656
cbplrrN,CBP,576651264,1295.2956949869792,284.9308598744767,3,164.50490864896068,576.651264
cbplrrN,CBP,576847872,1252.0062459309895,255.8433416322601,3,147.71122216175877,576.847872
cbplrrN,CBP,577044480,1263.1600952148438,238.43127924884408,3,137.65836325754697,577.04448
cbplrrN,CBP,577241088,1287.0836995442708,262.8837103917584,3,151.77598096024937,577.241088
cbplrrN,CBP,577437696,1267.3878784179688,262.03969024555744,3,151.28868570163874,577.437696
cbplrrN,CBP,577634304,1300.6421915690105,318.7963097572991,3,184.05713525503597,577.634304
cbplrrN,CBP,577830912,1267.5333455403645,235.43624688996104,3,135.9291805189142,577.830912
cbplrrN,CBP,578027520,1307.2489217122395,329.36801205432533,3,190.16071042201665,578.02752
cbplrrN,CBP,578224128,1323.3277180989583,269.15335769079036,3,155.39576351606945,578.224128
cbplrrN,CBP,578420736,1300.8940022786458,281.3607721455931,3,162.44371753765915,578.420736
cbplrrN,CBP,578617344,1323.6709391276042,276.85356923970744,3,159.8414827266538,578.617344
cbplrrN,CBP,578813952,1311.8218383789062,320.145736731205,3,184.83622728167225,578.813952
cbplrrN,CBP,579010560,1306.0396321614583,264.55219110012064,3,152.73927874636,579.01056
cbplrrN,CBP,579207168,1265.8346557617188,301.53633366623944,3,174.09208341265617,579.207168
cbplrrN,CBP,579403776,1304.1218668619792,337.40063520350213,3,194.7983475594927,579.403776
cbplrrN,CBP,579600384,1316.1449178059895,307.76711037713744,3,177.68942402395356,579.600384
cbplrrN,CBP,579796992,1270.0706990559895,291.2808745340968,3,168.17109132205042,579.796992
cbplrrN,CBP,579993600,1342.6919352213542,340.80311764383663,3,196.76277171233278,579.9936
cbplrrN,CBP,580190208,1294.1185099283855,271.05100385600116,3,156.49137004038056,580.190208
cbplrrN,CBP,580386816,1311.4585571289062,309.20414207584736,3,178.51909466203776,580.386816
cbplrrN,CBP,580583424,1268.3794759114583,215.13488440682957,3,124.20818342436208,580.583424
cbplrrN,CBP,580780032,1275.813212076823,229.50715151104083,3,132.50601570584365,580.780032
cbplrrN,CBP,580976640,1257.1475830078125,249.52326064579947,3,144.0623217029255,580.97664
cbplrrN,CBP,581173248,1258.9838460286458,255.78297333239715,3,147.67636850758237,581.173248
cbplrrN,CBP,581369856,1293.0102132161458,207.59480562801372,3,119.85491691170176,581.369856
cbplrrN,CBP,581566464,1284.0680338541667,228.45328344334558,3,131.89756469326946,581.566464
cbplrrN,CBP,581763072,1290.8672281901042,203.48769945362173,3,117.48367805632617,581.763072
cbplrrN,CBP,581959680,1322.0829671223958,225.6178032157334,3,130.2604994205757,581.95968
cbplrrN,CBP,582156288,1306.82470703125,223.5391102019423,3,129.0603654495008,582.156288
cbplrrN,CBP,582352896,1317.0585530598958,220.8198208506453,3,127.49038301052501,582.352896
cbplrrN,CBP,582549504,1276.8764241536458,190.87153751527623,3,110.1997335650825,582.549504
cbplrrN,CBP,582746112,1309.041259765625,200.70453080297116,3,115.87681488667295,582.746112
cbplrrN,CBP,582942720,1282.9665934244792,191.30515931970243,3,110.45008523059444,582.94272
cbplrrN,CBP,583139328,1254.1754150390625,206.38831845271199,3,119.15835121626748,583.139328
cbplrrN,CBP,583335936,1311.6398518880208,147.83792296454234,3,85.35426462001368,583.335936
cbplrrN,CBP,583532544,1284.7699381510417,188.97870873390514,3,109.10690835862802,583.532544
cbplrrN,CBP,583729152,1258.2235921223958,189.2083734743293,3,109.23950535833528,583.729152
cbplrrN,CBP,583925760,1286.2798868815105,252.3097760220265,3,145.6711171054912,583.92576
cbplrrN,CBP,584122368,1239.720703125,161.4800078655989,3,93.23052600994642,584.122368
cbplrrN,CBP,584318976,1270.595703125,137.1874765115861,3,79.20522649340971,584.318976
cbplrrN,CBP,584515584,1262.2527669270833,169.68564178107664,3,97.96805095991901,584.515584
cbplrrN,CBP,584712192,1179.3019002278645,165.24910983835093,3,95.40661804851796,584.712192
cbplrrN,CBP,584908800,1277.7881673177083,209.52940204846374,3,120.97185667582187,584.9088
cbplrrN,CBP,585105408,1291.843017578125,222.29699516534455,3,128.3432299987566,585.105408
cbplrrN,CBP,585302016,1279.427978515625,120.79071770729287,3,69.73855338391364,585.302016
cbplrrN,CBP,585498624,1237.042724609375,197.56518548261374,3,114.0643130208854,585.498624
cbplrrN,CBP,585695232,1242.7616373697917,134.43463712591543,3,77.61587393305693,585.695232
cbplrrN,CBP,585891840,1259.8265380859375,143.01665499127813,3,82.57070425781427,585.89184
cbplrrN,CBP,586088448,1297.0349527994792,194.3495317999406,3,112.20775450157345,586.088448
cbplrrN,CBP,586285056,1264.0914306640625,114.03109384774598,3,65.83588272898362,586.285056
cbplrrN,CBP,586481664,1281.4878336588542,162.3821253441214,3,93.75136377901204,586.481664
cbplrrN,CBP,586678272,1286.9049479166667,186.06844204829844,3,107.4266651042794,586.678272
cbplrrN,CBP,586874880,1275.3868815104167,136.85774429084134,3,79.01485550700222,586.87488
cbplrrN,CBP,587071488,1270.003662109375,182.54933766878753,3,105.39490924346238,587.071488
cbplrrN,CBP,587268096,1232.0374348958333,173.41101234427566,3,100.11889465741308,587.268096
cbplrrN,CBP,587464704,1270.04443359375,76.63764186384641,3,44.24676316014986,587.464704
cbplrrN,CBP,587661312,1280.8354085286458,101.19877607660777,3,58.42714060949016,587.661312
cbplrrN,CBP,587857920,1262.8988037109375,105.78286407597238,3,61.073765049912254,587.85792
cbplrrN,CBP,588054528,1210.6999104817708,143.99426210665865,3,83.1351259890409,588.054528
cbplrrN,CBP,588251136,1172.9867757161458,146.17696067603237,3,84.39530759562864,588.251136
cbplrrN,CBP,588447744,1237.1394449869792,64.20477177857627,3,37.0686422696195,588.447744
cbplrrN,CBP,588644352,1187.7890625,141.93909914602665,3,81.94857710049148,588.644352
cbplrrN,CBP,588840960,1258.0699869791667,155.38730539337283,3,89.7129025975144,588.84096
cbplrrN,CBP,589037568,1213.5470377604167,141.87252699341082,3,81.91014165025818,589.037568
cbplrrN,CBP,589234176,1240.1617838541667,156.31884766103218,3,90.25072877650904,589.234176
cbplrrN,CBP,589430784,1255.6205240885417,118.32334312156617,3,68.31401400265268,589.430784
cbplrrN,CBP,589627392,1243.6027425130208,116.18043846234563,3,67.076807420804,589.627392
cbplrrN,CBP,589824000,1275.7494710286458,136.41785545696868,3,78.76088557035233,589.824
cbplrrN,CBP,590020608,1248.631591796875,103.24455416907897,3,59.60827114188064,590.020608
cbplrrN,CBP,590217216,1239.7749837239583,171.53309739399612,3,99.03467995535395,590.217216
cbplrrN,CBP,590413824,1249.6155598958333,146.88389561794529,3,84.80345667464161,590.413824
cbplrrN,CBP,590610432,1218.324727376302,186.59589505314597,3,107.73119023861298,590.610432
cbplrrN,CBP,590807040,1200.6577962239583,117.09905407880778,3,67.60717039425022,590.80704
cbplrrN,CBP,591003648,1169.5981038411458,182.3780513080004,3,105.29601701695343,591.003648
cbplrrN,CBP,591200256,1352.6125895182292,241.62363152507845,3,139.501468703579,591.200256
cbplrrN,CBP,591396864,1256.7645060221355,268.4624314969601,3,154.9968570920714,591.396864
cbplrrN,CBP,591593472,1316.7207845052083,244.30925168879568,3,141.05201222804223,591.593472
cbplrrN,CBP,591790080,1285.0806884765625,215.3770574662315,3,124.34800210539825,591.79008
cbplrrN,CBP,591986688,1294.35791015625,269.6596172047986,3,155.68805258276194,591.986688
cbplrrN,CBP,592183296,1273.5650634765625,214.44307333901398,3,123.8087661181304,592.183296
cbplrrN,CBP,592379904,1299.6071370442708,233.0686441856501,3,134.5622444602462,592.379904
cbplrrN,CBP,592576512,1334.4485677083333,318.74450560998514,3,184.0272261166391,592.576512
cbplrrN,CBP,592773120,1390.7002360026042,300.40878246979446,3,173.44109142586356,592.77312
cbplrrN,CBP,592969728,1268.0571695963542,263.91347159872134,3,152.37051387029044,592.969728
cbplrrN,CBP,593166336,1328.665303548177,340.33357874838555,3,196.49168330464911,593.166336
cbplrrN,CBP,593362944,1324.2913614908855,345.41653329703075,3,199.42632848158806,593.362944
cbplrrN,CBP,593559552,1390.9366455078125,438.0595012738326,3,252.91377098152049,593.559552
cbplrrN,CBP,593756160,1273.3460083007812,320.1856356499693,3,184.85926293316123,593.75616
cbplrrN,CBP,593952768,1302.2564900716145,330.88394823704414,3,191.03593658518363,593.952768
cbplrrN,CBP,594149376,1315.3370361328125,375.6666646682032,3,216.89124997175603,594.149376
cbplrrN,CBP,594345984,1278.5216878255208,290.3194829315111,3,167.61603162150092,594.345984
cbplrrN,CBP,594542592,1204.4984944661458,310.68252797353944,3,179.37264115803643,594.542592
cbplrrN,CBP,594739200,1266.636474609375,295.8530835954681,3,170.81085745442437,594.7392
cbplrrN,CBP,594935808,1281.5374552408855,343.8784699584963,3,198.53832719905446,594.935808
cbplrrN,CBP,595132416,1304.1536661783855,297.6414465104533,3,171.84336926479983,595.132416
cbplrrN,CBP,595329024,1275.5522867838542,342.10430448738475,3,197.51401228672128,595.329024
cbplrrN,CBP,595525632,1260.8764038085938,272.5049333172785,3,157.3307966062318,595.525632
cbplrrN,CBP,595722240,1286.0445963541667,308.6466975131147,3,178.19725389368577,595.72224
cbplrrN,CBP,595918848,1259.2841186523438,327.819644287543,3,189.26675987506033,595.918848
cbplrrN,CBP,596115456,1259.306660970052,290.170175625091,3,167.52982900794728,596.115456
cbplrrN,CBP,596312064,1292.466288248698,334.6933218369411,3,193.235279458528,596.312064
cbplrrN,CBP,596508672,1323.8946126302083,322.465174430686,3,186.1753552618362,596.508672
cbplrrN,CBP,596705280,1308.1538899739583,278.21784523674484,3,160.62914784079229,596.70528
cbplrrN,CBP,596901888,1351.6904907226562,357.03572385117144,3,206.13467127578673,596.901888
cbplrrN,CBP,597098496,1290.1500854492188,302.63362789629525,3,174.7256065317591,597.098496
cbplrrN,CBP,597295104,1309.6946614583333,299.06587299590154,3,172.6657622796142,597.295104
cbplrrN,CBP,597491712,1336.6935628255208,450.07995291059336,3,259.8537819697852,597.491712
cbplrrN,CBP,597688320,1300.4840698242188,325.6508873513681,3,188.0146274741529,597.68832
cbplrrN,CBP,597884928,1301.7378743489583,276.06695878665363,3,159.3873329698358,597.884928
cbplrrN,CBP,598081536,1304.9541625976562,331.8655566488774,3,191.60266846599436,598.081536
cbplrrN,CBP,598278144,1348.8825276692708,336.54252504589556,3,194.3029174290042,598.278144
cbplrrN,CBP,598474752,1342.9718424479167,349.9842145135156,3,202.063480461498,598.474752
cbplrrN,CBP,598671360,1284.7621459960938,289.03441970489376,3,166.8741000216877,598.67136
cbplrrN,CBP,598867968,1313.1962076822917,305.9322716148649,3,176.63007937063594,598.867968
cbplrrN,CBP,599064576,1310.452128092448,313.9723004534867,3,181.27199218490662,599.064576
cbplrrN,CBP,599261184,1320.5278727213542,433.09749301686566,3,250.04895417863946,599.261184
cbplrrN,CBP,599457792,1373.1702067057292,380.24080953380144,3,219.5321337412215,599.457792
cbplrrN,CBP,599654400,1426.2015787760417,474.51334451578396,3,273.9604071902575,599.6544
cbplrrN,CBP,599851008,1387.4087727864583,410.9189431562707,3,237.24416244638942,599.851008
cbplrrN,CBP,600047616,1377.625264485677,402.3269520840131,3,232.28357408794665,600.047616
cbplrrN,CBP,600244224,120.88884735107422,31.820182212527016,3,18.371390766065414,600.244224
cbplrrN,CBP,600440832,348.4012044270833,44.0609960453694,3,25.43862792755706,600.440832
cbplrrN,CBP,600637440,580.039784749349,76.3743159895343,3,44.094731895731165,600.63744
cbplrrN,CBP,600834048,730.2740885416666,108.71344705552814,3,62.7657379220413,600.834048
cbplrrN,CBP,601030656,836.2455240885416,144.28578367545762,3,83.30343604526158,601.030656
cbplrrN,CBP,601227264,908.6487223307291,158.02884744871616,3,91.23799761424259,601.227264
cbplrrN,CBP,601423872,1028.0540568033855,194.0795472147286,3,112.05187882862424,601.423872
cbplrrN,CBP,601620480,1081.0995279947917,211.888180070942,3,122.33369780205828,601.62048
cbplrrN,CBP,601817088,1104.1604614257812,245.42631341774688,3,141.69694811795364,601.817088
cbplrrN,CBP,602013696,1170.0238240559895,255.78637439681296,3,147.67833211303838,602.013696
cbplrrN,CBP,602210304,1664.0324300130208,523.7769728321217,3,302.4027762599528,602.210304
cbplrrN,CBP,602406912,1092.861328125,180.5722169795471,3,104.25341808130904,602.406912
cbplrrN,CBP,602603520,1044.7440999348958,180.93336281836872,3,104.46192572856941,602.60352
cbplrrN,CBP,602800128,1140.2659912109375,222.29118725745235,3,128.33987680157162,602.800128
cbplrrN,CBP,602996736,1102.5991821289062,227.2229016505463,3,131.1872034339908,602.996736
cbplrrN,CBP,603193344,1124.6549682617188,161.03525983013617,3,92.97375061195045,603.193344
cbplrrN,CBP,603389952,1152.3680216471355,246.52589107189405,3,142.3317895725704,603.389952
cbplrrN,CBP,603586560,1145.5472005208333,210.96853840629493,3,121.80274243941628,603.58656
cbplrrN,CBP,603783168,1165.654805501302,258.30827327307816,3,149.1343511081191,603.783168
cbplrrN,CBP,603979776,1172.936014811198,265.76077819148344,3,153.4370568288974,603.979776
cbplrrN,CBP,604176384,1226.404520670573,339.98973275363255,3,196.29316372701868,604.176384
cbplrrN,CBP,604372992,1198.0888671875,295.8853321873153,3,170.82947618760835,604.372992
cbplrrN,CBP,604569600,1232.1375325520833,220.25229046233352,3,127.16271918805991,604.5696
cbplrrN,CBP,604766208,1151.8194783528645,293.208481067075,3,169.28399547275706,604.766208
cbplrrN,CBP,604962816,1193.0680541992188,235.95058551171468,3,136.2261340606383,604.962816
cbplrrN,CBP,605159424,1240.813232421875,370.90537846248156,3,214.14232009919377,605.159424
cbplrrN,CBP,605356032,1212.9498291015625,321.6470540460456,3,185.70301323753452,605.356032
cbplrrN,CBP,605552640,1200.7514038085938,288.23306919190645,3,166.41144008729924,605.55264
cbplrrN,CBP,605749248,1158.827168782552,280.36098478821907,3,161.86649003774687,605.749248
cbplrrN,CBP,605945856,1206.8094685872395,325.5305541628366,3,187.9451530753618,605.945856
cbplrrN,CBP,606142464,1164.813700358073,301.09570893020316,3,173.83768860269402,606.142464
cbplrrN,CBP,606339072,1197.8469645182292,310.4565436919375,3,179.24216907222095,606.339072
cbplrrN,CBP,606535680,1152.8807779947917,300.7048662418541,3,173.6120354713649,606.53568
cbplrrN,CBP,606732288,1182.6405639648438,373.41546943660063,3,215.59152179879186,606.732288
cbplrrN,CBP,606928896,1152.511454264323,318.5854931908637,3,183.93542025365485,606.928896
cbplrrN,CBP,607125504,1123.679443359375,308.60618505221794,3,178.1738640134815,607.125504
cbplrrN,CBP,607322112,1170.3916422526042,357.92777507856283,3,206.64969729205208,607.322112
cbplrrN,CBP,607518720,1128.6246541341145,268.5468352284871,3,155.0455876091891,607.51872
cbplrrN,CBP,607715328,1171.0336303710938,332.59636354415846,3,192.02460002371055,607.715328
cbplrrN,CBP,607911936,1185.5055541992188,343.99792072278973,3,198.6072921299742,607.911936
cbplrrN,CBP,608108544,1161.44580078125,325.7738969028609,3,188.08564707182012,608.108544
cbplrrN,CBP,608305152,1174.571309407552,370.06301770336694,3,213.65598288816415,608.305152
cbplrrN,CBP,608501760,1181.7627563476562,342.2286429291305,3,197.58579911953382,608.50176
cbplrrN,CBP,608698368,1167.636454264323,332.33151340712374,3,191.87168872579863,608.698368
cbplrrN,CBP,608894976,1200.8677775065105,335.5453891193585,3,193.72722073339938,608.894976
cbplrrN,CBP,609091584,1181.2911173502605,359.0471814090293,3,207.29598683827948,609.091584
cbplrrN,CBP,609288192,1188.4800211588542,368.84802687263675,3,212.95450760497917,609.288192
cbplrrN,CBP,609484800,1203.2404378255208,389.549598119518,3,224.90656533701426,609.4848
cbplrrN,CBP,609681408,1187.2848103841145,391.0392830232781,3,225.76663531720786,609.681408
cbplrrN,CBP,609878016,1166.916768391927,362.8034487936177,3,209.4646688239198,609.878016
cbplrrN,CBP,610074624,1190.6104736328125,334.98094882008763,3,193.40134097467384,610.074624
cbplrrN,CBP,610271232,1174.5675252278645,353.7790924248807,3,204.25445424516636,610.271232
cbplrrN,CBP,610467840,1158.619608561198,379.85674525700813,3,219.31039412762877,610.46784
cbplrrN,CBP,610664448,1153.0440063476562,262.8054369562281,3,151.73078977117552,610.664448
cbplrrN,CBP,610861056,1210.3263753255208,296.7897400651678,3,171.3516363193437,610.861056
cbplrrN,CBP,611057664,1148.4374593098958,273.4853336249083,3,157.89683098775544,611.057664
cbplrrN,CBP,611254272,1179.5951131184895,326.54009265636046,3,188.52801039635506,611.254272
cbplrrN,CBP,611450880,1181.511942545573,324.30880109134233,3,187.2397736106513,611.45088
cbplrrN,CBP,611647488,1200.2684326171875,347.043829765238,3,200.36584853555883,611.647488
cbplrrN,CBP,611844096,1214.4019775390625,297.88255108479655,3,171.98257105569974,611.844096
cbplrrN,CBP,612040704,1194.938741048177,305.36763419076306,3,176.30408580183624,612.040704
cbplrrN,CBP,612237312,1200.1582641601562,307.4813738675981,3,177.52445397325374,612.237312
cbplrrN,CBP,612433920,1219.5816040039062,347.5279640635434,3,200.64536360300937,612.43392
cbplrrN,CBP,612630528,1240.7213338216145,337.70019038481814,3,194.97129582406262,612.630528
cbplrrN,CBP,612827136,1200.6724243164062,298.1797088051452,3,172.1541351455348,612.827136
cbplrrN,CBP,613023744,1206.244852701823,389.3556081880021,3,224.7945651978335,613.023744
cbplrrN,CBP,613220352,1201.5913696289062,355.5345493437552,3,205.26796776982937,613.220352
cbplrrN,CBP,613416960,1164.1666056315105,346.5714713657365,3,200.09313228645266,613.41696
cbplrrN,CBP,613613568,1125.546875,354.20024085093803,3,204.49760440231935,613.613568
cbplrrN,CBP,613810176,1135.2122802734375,357.7435410859404,3,206.54332974681765,613.810176
cbplrrN,CBP,614006784,1131.0054931640625,299.2499796932894,3,172.7720563309107,614.006784
cbplrrN,CBP,614203392,1127.9500325520833,325.40042072893334,3,187.87002050226715,614.203392
cbplrrN,CBP,614400000,1167.8704020182292,297.26777978066843,3,171.62763267777132,614.4
cbplrrN,CBP,614596608,1095.269551595052,261.1614085736353,3,150.78160954193018,614.596608
cbplrrN,CBP,614793216,1205.7775472005208,298.9159261739644,3,172.57919044160465,614.793216
cbplrrN,CBP,614989824,1127.9708048502605,260.1120174019492,3,150.17574326647198,614.989824
cbplrrN,CBP,615186432,1134.379150390625,267.3958439955166,3,154.3810625109987,615.186432
cbplrrN,CBP,615383040,1113.412089029948,292.9929036783539,3,169.15953180934773,615.38304
cbplrrN,CBP,615579648,1139.8526000976562,261.3312539908124,3,150.879669839258,615.579648
cbplrrN,CBP,615776256,1141.3714396158855,267.25782852055397,3,154.3013792393767,615.776256
cbplrrN,CBP,615972864,1097.1451416015625,188.58162783982124,3,108.87765359753863,615.972864
cbplrrN,CBP,616169472,1138.124735514323,268.71720099587964,3,155.1439483308539,616.169472
cbplrrN,CBP,616366080,1127.4761555989583,226.23270222424424,3,130.61551152866386,616.36608
cbplrrN,CBP,616562688,1112.154296875,228.8677454043944,3,132.13685441804986,616.562688
cbplrrN,CBP,616759296,1102.4508463541667,196.50834885367078,3,113.45414810867572,616.759296
cbplrrN,CBP,616955904,1113.651387532552,254.72614447210537,3,147.06620808060555,616.955904
