method,method_label,step,mean_return,std_return,n_seeds,sem_return,step_millions
adam,Adam,4325376.0,36.143479347229004,2.5194776117354194,8,0.8907698521529012,4.325376
adam,Adam,4521984.0,40.669466972351074,1.89686099712653,8,0.6706416370182228,4.521984
adam,Adam,4718592.0,45.12642002105713,2.3823023797045217,8,0.8422710837629583,4.718592
adam,Adam,4915200.0,50.13489532470703,3.2851904767113087,8,1.1614902317860165,4.9152
adam,Adam,5111808.0,55.030439376831055,3.202828627396874,8,1.1323709207053658,5.111808
adam,Adam,5308416.0,60.597660541534424,3.455479908870552,8,1.2216966379081202,5.308416
adam,Adam,5505024.0,65.84829807281494,3.8486281917775624,8,1.3606955463358175,5.505024
adam,Adam,5701632.0,71.96321487426758,4.59756127757419,8,1.6254833781466982,5.701632
adam,Adam,5898240.0,79.67060852050781,5.444377487556801,8,1.9248781203953962,5.89824
adam,Adam,6094848.0,85.5163106918335,5.228295640889366,8,1.8484816508604685,6.094848
adam,Adam,6291456.0,92.83034038543701,5.399206189917119,8,1.9089076549573885,6.291456
adam,Adam,6488064.0,100.60884761810303,5.415735659410952,8,1.9147517049416414,6.488064
adam,Adam,6684672.0,109.84655666351318,6.806613483195058,8,2.4065012754415056,6.684672
adam,Adam,6881280.0,117.67341613769531,6.335475908773664,8,2.239928988568931,6.88128
adam,Adam,7077888.0,128.22344589233398,7.799665464935251,8,2.757598170621121,7.077888
adam,Adam,7274496.0,138.93786811828613,10.102660510137902,8,3.5718298773720276,7.274496
adam,Adam,7471104.0,148.80841255187988,9.239456835273643,8,3.266641291351195,7.471104
adam,Adam,7667712.0,161.03834342956543,10.856687910172768,8,3.8384188212545856,7.667712
adam,Adam,7864320.0,171.51224517822266,11.942416600202545,8,4.222281880879007,7.86432
adam,Adam,8060928.0,186.09924697875977,11.313220647475912,8,3.9998275184449406,8.060928
adam,Adam,8257536.0,200.5938835144043,15.992556660388102,8,5.654222631535256,8.257536
adam,Adam,8454144.0,213.32256698608398,14.238866800824592,8,5.034199635637535,8.454144
adam,Adam,8650752.0,232.09385681152344,16.81406511955663,8,5.9446697326753455,8.650752
adam,Adam,8847360.0,252.54262351989746,20.308975481830153,8,7.180307141076716,8.84736
adam,Adam,9043968.0,268.6048126220703,21.453560969158172,8,7.5849792209453915,9.043968
adam,Adam,9240576.0,289.8084354400635,27.865273130920556,8,9.851861795244611,9.240576
adam,Adam,9437184.0,310.03964614868164,28.030351967396342,8,9.910225977595818,9.437184
adam,Adam,9633792.0,338.70215606689453,32.957587623729516,8,11.652266850144485,9.633792
adam,Adam,9830400.0,358.9774398803711,32.72957116802724,8,11.571650859119886,9.8304
adam,Adam,10027008.0,388.42296600341797,42.87103769936996,8,15.15720073686431,10.027008
adam,Adam,10223616.0,416.61204528808594,54.13636406542282,8,19.1400950697221,10.223616
adam,Adam,10420224.0,445.96954345703125,54.54977183187054,8,19.286256787247286,10.420224
adam,Adam,10616832.0,475.67260360717773,62.48402860403611,8,22.09144017088407,10.616832
adam,Adam,10813440.0,509.53923416137695,75.29951592636249,8,26.622399165797674,10.81344
adam,Adam,11010048.0,550.6847839355469,79.35602412977411,8,28.056591395083284,11.010048
adam,Adam,11206656.0,581.0729103088379,76.63998357216977,8,27.096326046953422,11.206656
adam,Adam,11403264.0,628.0538520812988,104.00572037293095,8,36.771575078945666,11.403264
adam,Adam,11599872.0,678.8883666992188,94.40284091331996,8,33.37644448654169,11.599872
adam,Adam,11796480.0,710.6788482666016,77.83521178989085,8,27.518903035861463,11.79648
adam,Adam,11993088.0,758.9115676879883,96.66040766586399,8,34.17461486639428,11.993088
adam,Adam,12189696.0,776.3264236450195,92.30881589984708,8,32.63609484304123,12.189696
adam,Adam,12386304.0,816.5561065673828,80.34327673307499,8,28.405637900352342,12.386304
adam,Adam,12582912.0,898.7972183227539,90.18122586737937,8,31.883878173269817,12.582912
adam,Adam,12779520.0,920.0905532836914,107.85474576764815,8,38.132411057727545,12.77952
adam,Adam,12976128.0,982.9619293212891,117.47478110303916,8,41.53360716818214,12.976128
adam,Adam,13172736.0,1074.3462295532227,124.67700824660318,8,44.079978994612105,13.172736
adam,Adam,13369344.0,1114.3290786743164,93.71385848740833,8,33.13285241380146,13.369344
adam,Adam,13565952.0,1132.9261474609375,119.63542410966818,8,42.29750982903747,13.565952
adam,Adam,13762560.0,1234.6178283691406,150.30846092008943,8,53.1420659931542,13.76256
adam,Adam,13959168.0,1266.7635803222656,133.86868746032573,8,47.32972834586943,13.959168
adam,Adam,14155776.0,1321.7440490722656,153.04573940266317,8,54.10984008166616,14.155776
adam,Adam,14352384.0,1405.288330078125,184.4992099654522,8,65.23032124506594,14.352384
adam,Adam,14548992.0,1458.3412017822266,185.776427962839,8,65.6818859985688,14.548992
adam,Adam,14745600.0,1512.7162628173828,195.5832046017781,8,69.14910513005663,14.7456
adam,Adam,14942208.0,1562.1275329589844,224.39639236369538,8,79.3361053570831,14.942208
adam,Adam,15138816.0,1691.6947479248047,282.0169017459899,8,99.70803181690488,15.138816
adam,Adam,15335424.0,1727.8248748779297,330.98764845430674,8,117.02180535551469,15.335424
adam,Adam,15532032.0,1787.555419921875,305.8902800128485,8,108.1485456480685,15.532032
adam,Adam,15728640.0,1851.0330352783203,318.05759190840973,8,112.45034002315005,15.72864
adam,Adam,15925248.0,1930.5903015136719,365.5384359624599,8,129.23735342668996,15.925248
adam,Adam,16121856.0,2041.3595886230469,365.7868293465758,8,129.32517374984508,16.121856
adam,Adam,16318464.0,2095.066131591797,336.59038186659376,8,119.00267075001898,16.318464
adam,Adam,16515072.0,2210.7389221191406,461.9809329373767,8,163.33492522945335,16.515072
adam,Adam,16711680.0,2311.4720153808594,407.2317081242148,8,143.97815116440654,16.71168
adam,Adam,16908288.0,2412.363250732422,412.45779851389017,8,145.8258531412232,16.908288
adam,Adam,17104896.0,2513.105697631836,476.716637864169,8,168.54478366910277,17.104896
adam,Adam,17301504.0,2541.478225708008,373.037640913445,8,131.88872276386462,17.301504
adam,Adam,17498112.0,2642.5994873046875,391.25432784156146,8,138.32929419267634,17.498112
adam,Adam,17694720.0,2770.8572692871094,421.2127900795726,8,148.92121009388575,17.69472
adam,Adam,17891328.0,2979.2130432128906,485.06523099081545,8,171.49645707571233,17.891328
adam,Adam,18087936.0,2993.7499389648438,450.8736415069772,8,159.407904683928,18.087936
adam,Adam,18284544.0,3108.0015258789062,454.58949050585215,8,160.72165569641285,18.284544
adam,Adam,18481152.0,3192.21240234375,374.0477734449814,8,132.24585854533785,18.481152
adam,Adam,18677760.0,3231.5616149902344,395.57914714896185,8,139.858348722511,18.67776
adam,Adam,18874368.0,3327.334747314453,381.07018472484106,8,134.7286558634727,18.874368
adam,Adam,19070976.0,3440.5956115722656,403.373951652122,8,142.614228283615,19.070976
adam,Adam,19267584.0,3473.6895446777344,356.7024613227417,8,126.11336463362143,19.267584
adam,Adam,19464192.0,3636.8826599121094,480.9640248773434,8,170.0464617487724,19.464192
adam,Adam,19660800.0,3662.634521484375,392.4450238650737,8,138.75026880895504,19.6608
adam,Adam,19857408.0,3696.3551330566406,399.1906492121029,8,141.13520752206915,19.857408
adam,Adam,20054016.0,3732.0853881835938,418.63794407478673,8,148.01086455863816,20.054016
adam,Adam,20250624.0,3758.1661071777344,413.5518531176828,8,146.2126598558883,20.250624
adam,Adam,20447232.0,3808.9275817871094,488.76124992646317,8,172.8031971021075,20.447232
adam,Adam,20643840.0,3855.5214233398438,473.43153855042584,8,167.38332566829325,20.64384
adam,Adam,20840448.0,3883.1431884765625,482.91596160662095,8,170.73657559763205,20.840448
adam,Adam,21037056.0,4044.521697998047,480.77251622557327,8,169.97875321561114,21.037056
adam,Adam,21233664.0,4026.8285522460938,569.4705905285831,8,201.3382581245344,21.233664
adam,Adam,21430272.0,4136.859649658203,429.0351607319782,8,151.68683576052106,21.430272
adam,Adam,21626880.0,4180.4517822265625,409.82351358959863,8,144.89449277445118,21.62688
adam,Adam,21823488.0,4195.952056884766,499.20455103935507,8,176.49546161955695,21.823488
adam,Adam,22020096.0,4194.863464355469,452.8606119037552,8,160.11040480471732,22.020096
adam,Adam,22216704.0,4248.518249511719,425.0874294915729,8,150.2911019953248,22.216704
adam,Adam,22413312.0,4332.824798583984,423.94425046670403,8,149.8869271750273,22.413312
adam,Adam,22609920.0,4303.7344970703125,366.9862687202456,8,129.7492396072171,22.60992
adam,Adam,22806528.0,4387.027801513672,463.3408824076806,8,163.81573997571482,22.806528
adam,Adam,23003136.0,4343.775451660156,336.43899764216496,8,118.94914834418985,23.003136
adam,Adam,23199744.0,4452.654937744141,497.3894895089381,8,175.85374046134262,23.199744
adam,Adam,23396352.0,4446.946075439453,463.93833966283773,8,164.02697301401017,23.396352
adam,Adam,23592960.0,4486.349090576172,565.9317340223753,8,200.08708340794155,23.59296
adam,Adam,23789568.0,4524.168792724609,496.4091031250204,8,175.50712153121705,23.789568
adam,Adam,23986176.0,4542.592224121094,549.4628362503873,8,194.2644487613212,23.986176
adam,Adam,24182784.0,4536.398498535156,478.4829159315271,8,169.16925726854777,24.182784
adam,Adam,24379392.0,4554.882659912109,535.3526397883661,8,189.2757409602364,24.379392
adam,Adam,24576000.0,4726.548828125,481.5671585772892,8,170.2597017133693,24.576
adam,Adam,24772608.0,4675.813720703125,563.2660966631141,8,199.14463828148266,24.772608
adam,Adam,24969216.0,4637.8310546875,506.9746090988802,8,179.24259199160866,24.969216
adam,Adam,25165824.0,4635.9266357421875,541.5464658806591,8,191.46558917591165,25.165824
adam,Adam,25362432.0,4733.05322265625,606.4669625362983,8,214.4184508875122,25.362432
adam,Adam,25559040.0,4850.4256591796875,545.6920910720359,8,192.9312890184518,25.55904
adam,Adam,25755648.0,4703.671142578125,567.8392165968371,8,200.76148033964012,25.755648
adam,Adam,25952256.0,4865.477294921875,538.886224930526,8,190.52505196819703,25.952256
adam,Adam,26148864.0,4992.585998535156,549.0739145576682,8,194.12694417818508,26.148864
adam,Adam,26345472.0,4948.0069580078125,454.70110064082036,8,160.76111583805542,26.345472
adam,Adam,26542080.0,5142.4951171875,486.1410027753709,8,171.87679983764647,26.54208
adam,Adam,26738688.0,5049.5069580078125,512.7180010560749,8,181.27318769158097,26.738688
adam,Adam,26935296.0,5199.1796875,581.0254857618654,8,205.4235305122114,26.935296
adam,Adam,27131904.0,5072.361267089844,494.6410921647558,8,174.88203526160942,27.131904
adam,Adam,27328512.0,5204.352600097656,556.9731962201199,8,196.91976199319615,27.328512
adam,Adam,27525120.0,5129.808776855469,586.3702096630983,8,207.31317576927722,27.52512
adam,Adam,27721728.0,5168.928283691406,448.2654063660435,8,158.48575430638635,27.721728
adam,Adam,27918336.0,5153.0389404296875,642.5033684768794,8,227.15924439260021,27.918336
adam,Adam,28114944.0,5212.93408203125,519.0551109794619,8,183.51369439155675,28.114944
adam,Adam,28311552.0,5162.143005371094,493.2775806187428,8,174.39996113140344,28.311552
adam,Adam,28508160.0,5064.252014160156,663.8146876695519,8,234.69393355118507,28.50816
adam,Adam,28704768.0,5279.117736816406,564.5219803937034,8,199.58866023262345,28.704768
adam,Adam,28901376.0,5288.7227783203125,545.0144840518615,8,192.69171875897933,28.901376
adam,Adam,29097984.0,5303.975891113281,558.9989042390141,8,197.63595793162818,29.097984
adam,Adam,29294592.0,5225.93310546875,506.64567775155905,8,179.12629719849085,29.294592
adam,Adam,29491200.0,5319.630554199219,521.0470073891547,8,184.2179361209142,29.4912
adam,Adam,29687808.0,5326.89013671875,501.0679890085176,8,177.1542864317146,29.687808
adam,Adam,29884416.0,5342.464416503906,471.3333209784584,8,166.64149373152176,29.884416
adam,Adam,30081024.0,5279.072082519531,575.758567845926,8,203.56139382505458,30.081024
adam,Adam,30277632.0,5362.56494140625,419.02808527093146,8,148.14880030134523,30.277632
adam,Adam,30474240.0,5566.796203613281,477.0751819355302,8,168.67154814120966,30.47424
adam,Adam,30670848.0,5424.178955078125,629.1543258003205,8,222.43964509312852,30.670848
adam,Adam,30867456.0,5365.77783203125,678.1785188025474,8,239.77231475016487,30.867456
adam,Adam,31064064.0,5447.5379638671875,514.7162321389205,8,181.97966906610992,31.064064
adam,Adam,31260672.0,5515.772644042969,631.3425908589538,8,223.2133136241251,31.260672
adam,Adam,31457280.0,5617.447998046875,572.0830541650853,8,202.26190350102138,31.45728
adam,Adam,31653888.0,5636.185546875,464.28597501839664,8,164.14988067265813,31.653888
adam,Adam,31850496.0,5564.978271484375,449.64866233984907,8,158.97480914598373,31.850496
adam,Adam,32047104.0,5514.4334716796875,445.8779835082873,8,157.64167286024676,32.047104
adam,Adam,32243712.0,5530.453369140625,586.6784800586295,8,207.4221658128368,32.243712
adam,Adam,32440320.0,5582.735656738281,560.697026759575,8,198.2363349064153,32.44032
adam,Adam,32636928.0,5656.451416015625,499.3494833191231,8,176.54670291847538,32.636928
adam,Adam,32833536.0,5535.7440185546875,568.7638295057235,8,201.0883803685632,32.833536
adam,Adam,33030144.0,5639.4615478515625,571.9617690759771,8,202.2190227465388,33.030144
adam,Adam,33226752.0,5686.803527832031,571.0905448337234,8,201.9109984617229,33.226752
adam,Adam,33423360.0,5622.402038574219,667.9255601034765,8,236.14734643849556,33.42336
adam,Adam,33619968.0,5521.501708984375,562.9420428104937,8,199.0300679431539,33.619968
adam,Adam,33816576.0,5591.374755859375,636.354602313943,8,224.98532726772888,33.816576
adam,Adam,34013184.0,5623.5960693359375,703.3751233257626,8,248.68065971078545,34.013184
adam,Adam,34209792.0,5446.2745361328125,634.4517800024571,8,224.3125779878065,34.209792
adam,Adam,34406400.0,5538.737487792969,692.166371503536,8,244.71776749971866,34.4064
adam,Adam,34603008.0,5550.114929199219,715.1473066397417,8,252.8427550361283,34.603008
adam,Adam,34799616.0,5615.048828125,611.2628960598338,8,216.1140694458181,34.799616
adam,Adam,34996224.0,5668.609130859375,601.4275131472411,8,212.63673646928783,34.996224
adam,Adam,35192832.0,5631.8541259765625,639.8458807258654,8,226.21968058776915,35.192832
adam,Adam,35389440.0,5650.546325683594,617.7078560016818,8,218.3927068854963,35.38944
adam,Adam,35586048.0,5683.888488769531,663.2766670379616,8,234.5037145326772,35.586048
adam,Adam,35782656.0,5689.624267578125,681.3189332487264,8,240.88261892547953,35.782656
adam,Adam,35979264.0,5715.04443359375,695.5062302425646,8,245.8985858810048,35.979264
adam,Adam,36175872.0,5684.264831542969,711.1649993009005,8,251.43479677409653,36.175872
adam,Adam,36372480.0,5647.308166503906,699.5540454331576,8,247.32970466613395,36.37248
adam,Adam,36569088.0,5639.748474121094,739.3395496889245,8,261.39600459222345,36.569088
adam,Adam,36765696.0,5515.6435546875,662.2166425503663,8,234.12893928097597,36.765696
adam,Adam,36962304.0,5611.529724121094,822.4492902262514,8,290.7797351505226,36.962304
adam,Adam,37158912.0,5631.849365234375,709.6738997581699,8,250.90761347505205,37.158912
adam,Adam,37355520.0,5544.727233886719,791.368811493361,8,279.7911265132471,37.35552
adam,Adam,37552128.0,5480.0330810546875,870.787582592251,8,307.86990231201077,37.552128
adam,Adam,37748736.0,5459.794006347656,806.668573684504,8,285.2004093111965,37.748736
adam,Adam,37945344.0,5560.597961425781,788.5550495945885,8,278.7963114536139,37.945344
adam,Adam,38141952.0,5537.8255615234375,751.434357511615,8,265.6721649065097,38.141952
adam,Adam,38338560.0,5473.161071777344,711.4183826357852,8,251.52438131126482,38.33856
adam,Adam,38535168.0,5615.8297119140625,693.4941895669949,8,245.18722207814557,38.535168
adam,Adam,38731776.0,5535.044494628906,801.2704303529758,8,283.2918774334262,38.731776
adam,Adam,38928384.0,5536.1922607421875,705.4864141863193,8,249.42711375306382,38.928384
adam,Adam,39124992.0,5554.629150390625,734.8541609869502,8,259.81018020851167,39.124992
adam,Adam,39321600.0,5524.978576660156,655.0316209823792,8,231.58865054412834,39.3216
adam,Adam,39518208.0,5522.536804199219,732.5988341018287,8,259.0128017413808,39.518208
adam,Adam,39714816.0,5444.8790283203125,744.9143176896539,8,263.36698272065223,39.714816
adam,Adam,39911424.0,5599.740966796875,773.3449933164986,8,273.4187444853807,39.911424
adam,Adam,40108032.0,5554.010803222656,921.4351057318727,8,325.77650584317524,40.108032
adam,Adam,40304640.0,57.5869779586792,10.053253569204385,8,3.554361885886141,40.30464
adam,Adam,40501248.0,75.93512392044067,16.633560842478808,8,5.880851833497894,40.501248
adam,Adam,40697856.0,80.62216854095459,17.700946326478974,8,6.258229590436194,40.697856
adam,Adam,40894464.0,85.23795413970947,18.7666831226689,8,6.6350244482091565,40.894464
adam,Adam,41091072.0,91.76037931442261,18.778892112322303,8,6.639340977896834,41.091072
adam,Adam,41287680.0,96.5817084312439,19.69990681844782,8,6.964968850033778,41.28768
adam,Adam,41484288.0,102.31882858276367,19.757712579800938,8,6.985406272955999,41.484288
adam,Adam,41680896.0,108.30111598968506,20.77150301905007,8,7.343835320103573,41.680896
adam,Adam,41877504.0,114.85468482971191,22.158402899069593,8,7.834178475097881,41.877504
adam,Adam,42074112.0,120.7439193725586,24.27957119114728,8,8.584124716780892,42.074112
adam,Adam,42270720.0,128.06451511383057,26.769202769643982,8,9.464342402686484,42.27072
adam,Adam,42467328.0,135.6785774230957,28.382458095740013,8,10.034714293120393,42.467328
adam,Adam,42663936.0,145.06357288360596,31.915203788463252,8,11.283728510886478,42.663936
adam,Adam,42860544.0,153.4350881576538,32.90065012915354,8,11.632136405885264,42.860544
adam,Adam,43057152.0,163.90748977661133,36.114696336170965,8,12.768473339899725,43.057152
adam,Adam,43253760.0,175.06754302978516,41.78390176364706,8,14.772840140753688,43.25376
adam,Adam,43450368.0,186.54033660888672,44.335610817319505,8,15.675005528487135,43.450368
adam,Adam,43646976.0,197.58528423309326,46.19489996617123,8,16.332363511156945,43.646976
adam,Adam,43843584.0,209.1686553955078,48.7058366972726,8,17.220113706003026,43.843584
adam,Adam,44040192.0,226.96574211120605,53.22128672335229,8,18.816566372777988,44.040192
adam,Adam,44236800.0,240.68035316467285,56.16142578235887,8,19.85606250590548,44.2368
adam,Adam,44433408.0,256.2859287261963,61.212375798126416,8,21.641843009697244,44.433408
adam,Adam,44630016.0,277.008056640625,67.67559132447454,8,23.926934773172714,44.630016
adam,Adam,44826624.0,291.8160457611084,70.50046644564979,8,24.92567895026681,44.826624
adam,Adam,45023232.0,303.5186252593994,72.6972117339904,8,25.702345695229432,45.023232
adam,Adam,45219840.0,314.088191986084,73.88292260760362,8,26.121557794858695,45.21984
adam,Adam,45416448.0,340.88525199890137,82.13172989869793,8,29.03795158097561,45.416448
adam,Adam,45613056.0,358.38003158569336,91.95118174091779,8,32.509652073559806,45.613056
adam,Adam,45809664.0,378.82260513305664,103.20002003691371,8,36.48671699334463,45.809664
adam,Adam,46006272.0,408.05627059936523,117.26566628121489,8,41.45967391390286,46.006272
adam,Adam,46202880.0,422.2264595031738,108.30403383938138,8,38.29125837884194,46.20288
adam,Adam,46399488.0,447.95237731933594,120.1067926862936,8,42.464163787522516,46.399488
adam,Adam,46596096.0,463.7713050842285,125.90002177929767,8,44.5123795758377,46.596096
adam,Adam,46792704.0,502.94281005859375,132.20191394326906,8,46.740434917562965,46.792704
adam,Adam,46989312.0,522.662670135498,142.32442347094278,8,50.31928248238473,46.989312
adam,Adam,47185920.0,541.288890838623,139.1242688994581,8,49.18785698321375,47.18592
adam,Adam,47382528.0,577.9887046813965,143.86128107765873,8,50.86264370009822,47.382528
adam,Adam,47579136.0,619.5993041992188,172.88323344090955,8,61.12345335976202,47.579136
adam,Adam,47775744.0,634.3109130859375,141.71555118353368,8,50.10401362073296,47.775744
adam,Adam,47972352.0,661.6382141113281,157.35647558750244,8,55.63391547576919,47.972352
adam,Adam,48168960.0,702.2920150756836,162.0632497906335,8,57.298011454043134,48.16896
adam,Adam,48365568.0,714.1491394042969,165.9558110380965,8,58.67423968117566,48.365568
adam,Adam,48562176.0,745.9325714111328,169.408704576978,8,59.89502189920483,48.562176
adam,Adam,48758784.0,803.4821166992188,169.66023976234013,8,59.98395301684311,48.758784
adam,Adam,48955392.0,821.6640625,186.5155855531099,8,65.94321767079182,48.955392
adam,Adam,49152000.0,867.6013336181641,197.7849677397356,8,69.92754595276479,49.152
adam,Adam,49348608.0,889.8204650878906,177.98307329581561,8,62.92651903194677,49.348608
adam,Adam,49545216.0,931.035285949707,193.34306428855382,8,68.3570959269115,49.545216
adam,Adam,49741824.0,978.0178604125977,166.7341419704874,8,58.94942122132609,49.741824
adam,Adam,49938432.0,1021.1380081176758,188.94979372510258,8,66.8038402234097,49.938432
adam,Adam,50135040.0,1061.1701736450195,217.9120269358469,8,77.04353597422147,50.13504
adam,Adam,50331648.0,1101.6468505859375,218.9383251488637,8,77.40638718719337,50.331648
adam,Adam,50528256.0,1112.9852905273438,193.01586811526738,8,68.24141461045694,50.528256
adam,Adam,50724864.0,1199.8158645629883,244.00641518805224,8,86.26929541624595,50.724864
adam,Adam,50921472.0,1237.1860656738281,277.12668208126166,8,97.9790780736943,50.921472
adam,Adam,51118080.0,1274.7516860961914,280.45344479387614,8,99.15526631043842,51.11808
adam,Adam,51314688.0,1306.4060974121094,276.2015281486449,8,97.65198676399694,51.314688
adam,Adam,51511296.0,1366.161849975586,309.35738834697827,8,109.37435355515427,51.511296
adam,Adam,51707904.0,1374.1614837646484,270.9628623654907,8,95.79983871417781,51.707904
adam,Adam,51904512.0,1404.1842041015625,266.9243641943496,8,94.37201399286614,51.904512
adam,Adam,52101120.0,1490.5836334228516,297.6537554211239,8,105.23649445195939,52.10112
adam,Adam,52297728.0,1509.068374633789,253.96731822137633,8,89.79100645704851,52.297728
adam,Adam,52494336.0,1551.3311157226562,247.59188473919815,8,87.53695033292253,52.494336
adam,Adam,52690944.0,1582.5605773925781,264.56887983721066,8,93.53922451191025,52.690944
adam,Adam,52887552.0,1645.42236328125,263.1122832497301,8,93.02423984967992,52.887552
adam,Adam,53084160.0,1690.1548309326172,240.44702870697867,8,85.01086225743053,53.08416
adam,Adam,53280768.0,1701.4935607910156,218.60857252533376,8,77.28980202908734,53.280768
adam,Adam,53477376.0,1816.7962646484375,263.28198943365385,8,93.08424004641078,53.477376
adam,Adam,53673984.0,1842.3583068847656,239.78841442535057,8,84.77800694506776,53.673984
adam,Adam,53870592.0,1873.8751220703125,289.3090053189074,8,102.28617975966718,53.870592
adam,Adam,54067200.0,1918.8706512451172,257.1745115350875,8,90.92492052739918,54.0672
adam,Adam,54263808.0,1911.4235229492188,260.38316220054384,8,92.05934984940062,54.263808
adam,Adam,54460416.0,1930.5432434082031,318.1793042518163,8,112.49337183483848,54.460416
adam,Adam,54657024.0,1989.9453582763672,239.51408327388404,8,84.68101623632141,54.657024
adam,Adam,54853632.0,1934.3370971679688,248.49234646885554,8,87.85531163054239,54.853632
adam,Adam,55050240.0,1924.5600891113281,217.04133032532067,8,76.73569823539185,55.05024
adam,Adam,55246848.0,1938.377914428711,281.82293475505986,8,99.63945412959838,55.246848
adam,Adam,55443456.0,1967.184814453125,242.41429626532894,8,85.70639637288943,55.443456
adam,Adam,55640064.0,1980.2637329101562,207.01577024155614,8,73.19112747518031,55.640064
adam,Adam,55836672.0,2046.661376953125,214.38592409179282,8,75.79687035812556,55.836672
adam,Adam,56033280.0,2057.0960998535156,306.5306568232011,8,108.37495304062598,56.03328
adam,Adam,56229888.0,2163.7901611328125,220.93593949320646,8,78.11265051173352,56.229888
adam,Adam,56426496.0,2199.7813415527344,272.4254922676971,8,96.31695647528599,56.426496
adam,Adam,56623104.0,2247.148208618164,274.27840353237207,8,96.9720595353803,56.623104
adam,Adam,56819712.0,2278.9454498291016,280.4787345843248,8,99.16420760159895,56.819712
adam,Adam,57016320.0,2269.1336212158203,305.63578213239106,8,108.05856705953397,57.01632
adam,Adam,57212928.0,2305.8961639404297,315.5850280417481,8,111.57615668463342,57.212928
adam,Adam,57409536.0,2286.687469482422,304.88297228605893,8,107.79240858589125,57.409536
adam,Adam,57606144.0,2399.95947265625,288.6712091617733,8,102.06068476580505,57.606144
adam,Adam,57802752.0,2419.9449615478516,285.18821888425936,8,100.82926174378659,57.802752
adam,Adam,57999360.0,2387.096725463867,271.5095817104206,8,95.99313319228071,57.99936
adam,Adam,58195968.0,2472.3883666992188,232.0311461100362,8,82.03539843044659,58.195968
adam,Adam,58392576.0,2486.769821166992,344.4760508406235,8,121.79067575288337,58.392576
adam,Adam,58589184.0,2505.198455810547,347.4386128243019,8,122.83809958705562,58.589184
adam,Adam,58785792.0,2510.4596405029297,349.6399356078104,8,123.61638472095527,58.785792
adam,Adam,58982400.0,2619.56689453125,359.34169011742824,8,127.04647292253424,58.9824
adam,Adam,59179008.0,2774.9105529785156,465.51287365298435,8,164.58365484483087,59.179008
adam,Adam,59375616.0,2713.766815185547,424.1908607479742,8,149.9741170761255,59.375616
adam,Adam,59572224.0,2717.8465728759766,450.0162551099212,8,159.1047728162003,59.572224
adam,Adam,59768832.0,2726.120315551758,462.4760262747186,8,163.50996715753072,59.768832
adam,Adam,59965440.0,2779.6585998535156,473.03477090770355,8,167.24304712293107,59.96544
adam,Adam,60162048.0,2725.8380126953125,464.1844412287696,8,164.1139830570757,60.162048
adam,Adam,60358656.0,2702.3138732910156,508.249618604766,8,179.69337592545324,60.358656
adam,Adam,60555264.0,2702.461639404297,390.9298053048761,8,138.2145581495073,60.555264
adam,Adam,60751872.0,2807.6975860595703,444.2240704399151,8,157.05692628717725,60.751872
adam,Adam,60948480.0,2832.5848083496094,428.71023737015486,8,151.57195800426547,60.94848
adam,Adam,61145088.0,2802.3082580566406,426.80286456939467,8,150.8975998834313,61.145088
adam,Adam,61341696.0,2835.141357421875,403.4060570705093,8,142.62557926314224,61.341696
adam,Adam,61538304.0,2862.8419189453125,344.9927677444199,8,121.97336276619745,61.538304
